"";"comuna_datachile_id";"candidato_id";"votos_candidato";"electo";"year";"election_id";"region_id"
"2542";88;9;50;0;2017;1;7
"2543";88;147;249;0;2017;1;7
"2544";88;535;12;0;2017;1;7
"2545";88;561;118;0;2017;1;7
"2546";88;2552;12;0;2017;1;7
"2547";88;2551;161;0;2017;1;7
"2548";88;1;1451;0;2013;1;7
"2549";88;2;518;0;2013;1;7
"2550";88;2;751;0;2013;2;7
"2551";88;2550;1114;0;2017;1;7
"2552";88;567;345;0;2017;1;7
"2553";89;5;48;0;2013;1;9
"2554";89;4;204;0;2013;1;9
"2555";89;11;19;0;2013;1;9
"2556";89;3;149;0;2013;1;9
"2557";89;2551;221;0;2017;1;9
"2558";89;2550;1331;0;2017;1;9
"2559";89;2550;2033;1;2017;2;9
"2560";89;2552;16;0;2017;1;9
"2561";89;2;1029;0;2013;1;9
"2562";89;1;1933;0;2013;1;9
"2563";89;3;134;0;2017;1;9
"2564";89;8;46;0;2017;1;9
"2565";89;9;33;0;2013;1;9
"2566";89;10;25;0;2013;1;9
"2567";89;8;78;0;2013;1;9
"2568";89;8;24;0;2017;2;9
"2569";89;9;8;0;2017;2;9
"2570";89;567;1445;0;2017;2;9
"2571";89;7;52;0;2013;1;9
"2572";89;1;1999;1;2013;2;9
"2573";89;2;1276;0;2013;2;9
"2574";89;6;13;0;2013;1;9
"2575";89;9;16;0;2013;2;9
"2576";89;9;34;0;2017;1;9
"2577";89;147;325;0;2017;1;9
"2578";89;8;41;0;2013;2;9
"2579";89;561;133;0;2017;1;9
"2580";89;567;742;0;2017;1;9
"2581";89;535;51;0;2017;1;9
"2582";90;5;1936;0;2013;1;13
"2583";90;4;4349;0;2013;1;13
"2584";90;8;440;0;2017;2;13
"2585";90;9;281;0;2013;1;13
"2586";90;6;1120;0;2013;1;13
"2587";90;7;970;0;2013;1;13
"2588";90;8;556;0;2013;1;13
"2589";90;2;16921;0;2013;2;13
"2590";90;8;695;0;2013;2;13
"2591";90;9;292;0;2013;2;13
"2592";90;3;7878;0;2013;1;13
"2593";90;2550;26034;1;2017;2;13
"2594";90;561;2708;0;2017;1;13
"2595";90;567;15082;0;2017;1;13
"2596";90;567;30996;0;2017;2;13
"2597";90;1;32739;1;2013;2;13
"2598";90;2;13161;0;2013;1;13
"2599";90;1;27762;0;2013;1;13
"2600";90;9;113;0;2017;2;13
"2601";90;3;3567;0;2017;1;13
"2602";90;8;484;0;2017;1;13
"2603";90;9;201;0;2017;1;13
"2604";90;147;3166;0;2017;1;13
"2605";90;2550;16871;0;2017;1;13
"2606";90;2551;12606;0;2017;1;13
"2607";90;2552;291;0;2017;1;13
"2608";90;10;280;0;2013;1;13
"2609";90;11;77;0;2013;1;13
"2610";90;535;126;0;2017;1;13
"2611";91;147;320;0;2017;1;8
"2612";91;535;176;0;2017;1;8
"2613";91;561;404;0;2017;1;8
"2614";91;9;57;0;2017;1;8
"2615";91;2;1510;0;2013;2;8
"2616";91;8;79;0;2013;2;8
"2617";91;9;25;0;2013;2;8
"2618";91;1;3531;1;2013;2;8
"2619";91;10;28;0;2013;1;8
"2620";91;11;22;0;2013;1;8
"2621";91;567;2020;0;2017;2;8
"2622";91;2550;3267;1;2017;2;8
"2623";91;567;790;0;2017;1;8
"2624";91;3;313;0;2017;1;8
"2625";91;8;64;0;2017;1;8
"2626";91;1;3282;0;2013;1;8
"2627";91;9;74;0;2013;1;8
"2628";91;2550;2096;0;2017;1;8
"2629";91;2551;677;0;2017;1;8
"2630";91;2552;25;0;2017;1;8
"2631";91;5;81;0;2013;1;8
"2632";91;8;45;0;2017;2;8
"2633";91;9;30;0;2017;2;8
"2634";91;4;433;0;2013;1;8
"2635";91;2;1183;0;2013;1;8
"2636";91;3;441;0;2013;1;8
"2637";91;8;125;0;2013;1;8
"2638";91;6;44;0;2013;1;8
"2639";91;7;63;0;2013;1;8
"2640";92;561;798;0;2017;1;9
"2641";92;535;42;0;2017;1;9
"2642";92;147;1044;0;2017;1;9
"2643";92;2551;1053;0;2017;1;9
"2644";92;8;127;0;2013;2;9
"2645";92;567;1939;0;2017;1;9
"2646";92;2550;3597;0;2017;1;9
"2647";92;1;5651;1;2013;2;9
"2648";92;2;3204;0;2013;2;9
"2649";92;8;91;0;2017;2;9
"2650";92;9;50;0;2013;2;9
"2651";92;2;2744;0;2013;1;9
"2652";92;3;632;0;2013;1;9
"2653";92;2552;57;0;2017;1;9
"2654";92;8;173;0;2013;1;9
"2655";92;9;160;0;2013;1;9
"2656";92;10;107;0;2013;1;9
"2657";92;11;35;0;2013;1;9
"2658";92;9;135;0;2017;1;9
"2659";92;1;5638;0;2013;1;9
"2660";92;3;505;0;2017;1;9
"2661";92;8;136;0;2017;1;9
"2662";92;4;698;0;2013;1;9
"2663";92;5;160;0;2013;1;9
"2664";92;6;71;0;2013;1;9
"2665";92;7;131;0;2013;1;9
"2666";92;9;42;0;2017;2;9
"2667";92;567;4113;0;2017;2;9
"2668";92;2550;6093;1;2017;2;9
"2669";93;535;11;0;2017;1;3
"2670";93;3;83;0;2017;1;3
"2671";93;561;127;0;2017;1;3
"2672";93;7;35;0;2013;1;3
"2673";93;8;25;0;2013;1;3
"2674";93;1;1716;0;2013;1;3
"2675";93;8;19;0;2017;1;3
"2676";93;9;21;0;2017;1;3
"2677";93;147;44;0;2017;1;3
"2678";93;2552;14;0;2017;1;3
"2679";93;567;1066;0;2017;1;3
"2680";93;2550;953;0;2017;1;3
"2681";93;2551;325;0;2017;1;3
"2682";93;11;8;0;2013;1;3
"2683";93;9;7;0;2017;2;3
"2684";93;567;1522;0;2017;2;3
"2685";93;2550;1147;1;2017;2;3
"2686";93;2;429;0;2013;1;3
"2687";93;3;187;0;2013;1;3
"2688";93;6;16;0;2013;1;3
"2689";93;9;30;0;2013;1;3
"2690";93;10;8;0;2013;1;3
"2691";93;8;16;0;2017;2;3
"2692";93;9;9;0;2013;2;3
"2693";93;4;229;0;2013;1;3
"2694";93;5;52;0;2013;1;3
"2695";93;2;460;0;2013;2;3
"2696";93;8;26;0;2013;2;3
"2697";93;1;1827;1;2013;2;3
"2698";94;2551;527;0;2017;1;10
"2699";94;2552;23;0;2017;1;10
"2700";94;6;49;0;2013;1;10
"2701";94;7;33;0;2013;1;10
"2702";94;2550;2384;0;2017;1;10
"2703";94;8;22;0;2017;2;10
"2704";94;9;19;0;2017;2;10
"2705";94;567;1828;0;2017;1;10
"2706";94;2550;3390;1;2017;2;10
"2707";94;8;89;0;2013;1;10
"2708";94;9;81;0;2013;1;10
"2709";94;567;3017;0;2017;2;10
"2710";94;147;363;0;2017;1;10
"2711";94;535;26;0;2017;1;10
"2712";94;1;3863;0;2013;1;10
"2713";94;561;353;0;2017;1;10
"2714";94;3;252;0;2013;1;10
"2715";94;4;275;0;2013;1;10
"2716";94;5;144;0;2013;1;10
"2717";94;2;1723;0;2013;1;10
"2718";94;3;225;0;2017;1;10
"2719";94;10;23;0;2013;1;10
"2720";94;11;10;0;2013;1;10
"2721";94;1;3929;1;2013;2;10
"2722";94;2;2030;0;2013;2;10
"2723";94;8;71;0;2017;1;10
"2724";94;9;81;0;2017;1;10
"2725";94;8;51;0;2013;2;10
"2726";94;9;25;0;2013;2;10
"2727";95;11;14;0;2013;1;10
"2728";95;567;3712;0;2017;2;10
"2729";95;10;40;0;2013;1;10
"2730";95;3;351;0;2017;1;10
"2731";95;8;69;0;2017;1;10
"2732";95;2550;4536;1;2017;2;10
"2733";95;9;72;0;2017;1;10
"2734";95;567;2067;0;2017;1;10
"2735";95;2550;2610;0;2017;1;10
"2736";95;2551;944;0;2017;1;10
"2737";95;2552;38;0;2017;1;10
"2738";95;5;131;0;2013;1;10
"2739";95;6;57;0;2013;1;10
"2740";95;7;72;0;2013;1;10
"2741";95;8;62;0;2013;1;10
"2742";95;9;71;0;2013;1;10
"2743";95;8;51;0;2017;2;10
"2744";95;9;17;0;2017;2;10
"2745";95;9;25;0;2013;2;10
"2746";95;1;4508;0;2013;1;10
"2747";95;147;936;0;2017;1;10
"2748";95;535;29;0;2017;1;10
"2749";95;561;403;0;2017;1;10
"2750";95;2;1887;0;2013;1;10
"2751";95;3;364;0;2013;1;10
"2752";95;4;659;0;2013;1;10
"2753";95;1;4708;1;2013;2;10
"2754";95;2;2424;0;2013;2;10
"2755";95;8;63;0;2013;2;10
"2756";96;2552;2;0;2017;1;10
"2757";96;11;1;0;2013;1;10
"2758";96;2550;461;0;2017;1;10
"2759";96;2551;134;0;2017;1;10
"2760";96;4;60;0;2013;1;10
"2761";96;5;15;0;2013;1;10
"2762";96;6;17;0;2013;1;10
"2763";96;7;8;0;2013;1;10
"2764";96;8;12;0;2013;1;10
"2765";96;9;20;0;2013;1;10
"2766";96;10;4;0;2013;1;10
"2767";96;3;41;0;2017;1;10
"2768";96;8;16;0;2017;1;10
"2769";96;9;9;0;2017;1;10
"2770";96;147;60;0;2017;1;10
"2771";96;535;2;0;2017;1;10
"2772";96;561;74;0;2017;1;10
"2773";96;1;529;0;2013;1;10
"2774";96;2;347;0;2013;1;10
"2775";96;3;45;0;2013;1;10
"2776";96;2550;639;1;2017;2;10
"2777";96;567;381;0;2017;2;10
"2778";96;567;154;0;2017;1;10
"2779";96;8;9;0;2017;2;10
"2780";96;9;4;0;2017;2;10
"2781";96;8;14;0;2013;2;10
"2782";96;9;7;0;2013;2;10
"2783";96;1;569;1;2013;2;10
"2784";96;2;425;0;2013;2;10
"2785";97;8;80;0;2017;1;14
"2786";97;9;63;0;2017;1;14
"2787";97;147;759;0;2017;1;14
"2788";97;535;22;0;2017;1;14
"2789";97;561;330;0;2017;1;14
"2790";97;2551;615;0;2017;1;14
"2791";97;2552;32;0;2017;1;14
"2792";97;3;215;0;2013;1;14
"2793";97;4;519;0;2013;1;14
"2794";97;3;169;0;2017;1;14
"2795";97;8;40;0;2017;2;14
"2796";97;9;21;0;2017;2;14
"2797";97;567;2507;0;2017;2;14
"2798";97;2550;4119;1;2017;2;14
"2799";97;7;71;0;2013;1;14
"2800";97;567;1423;0;2017;1;14
"2801";97;2550;2574;0;2017;1;14
"2802";97;1;3395;0;2013;1;14
"2803";97;11;17;0;2013;1;14
"2804";97;8;75;0;2013;1;14
"2805";97;9;95;0;2013;1;14
"2806";97;10;41;0;2013;1;14
"2807";97;6;53;0;2013;1;14
"2808";97;2;1698;0;2013;1;14
"2809";97;2;1957;0;2013;2;14
"2810";97;5;116;0;2013;1;14
"2811";97;9;28;0;2013;2;14
"2812";97;1;3377;1;2013;2;14
"2813";97;8;40;0;2013;2;14
"2814";98;2;1528;0;2013;1;9
"2815";98;8;49;0;2017;2;9
"2816";98;2552;32;0;2017;1;9
"2817";98;3;380;0;2017;1;9
"2818";98;3;312;0;2013;1;9
"2819";98;4;256;0;2013;1;9
"2820";98;1;3429;1;2013;2;9
"2821";98;2;1706;0;2013;2;9
"2822";98;8;82;0;2013;2;9
"2823";98;9;29;0;2013;2;9
"2824";98;9;21;0;2017;2;9
"2825";98;567;2662;0;2017;2;9
"2826";98;2550;2867;1;2017;2;9
"2827";98;6;41;0;2013;1;9
"2828";98;7;81;0;2013;1;9
"2829";98;8;105;0;2017;1;9
"2830";98;9;116;0;2017;1;9
"2831";98;147;417;0;2017;1;9
"2832";98;535;49;0;2017;1;9
"2833";98;561;648;0;2017;1;9
"2834";98;567;954;0;2017;1;9
"2835";98;2550;1979;0;2017;1;9
"2836";98;2551;691;0;2017;1;9
"2837";98;1;3436;0;2013;1;9
"2838";98;8;134;0;2013;1;9
"2839";98;5;63;0;2013;1;9
"2840";98;10;54;0;2013;1;9
"2841";98;11;22;0;2013;1;9
"2842";98;9;87;0;2013;1;9
"2843";99;7;7;0;2013;1;15
"2844";99;9;11;0;2013;1;15
"2845";99;10;2;0;2013;1;15
"2846";99;1;225;0;2013;1;15
"2847";99;2;109;0;2013;1;15
"2848";99;3;45;0;2013;1;15
"2849";99;4;70;0;2013;1;15
"2850";99;6;3;0;2013;1;15
"2851";99;3;58;0;2017;1;15
"2852";99;8;8;0;2013;1;15
"2853";99;8;5;0;2017;2;15
"2854";99;9;3;0;2017;2;15
"2855";99;11;0;0;2013;1;15
"2856";99;567;150;0;2017;2;15
"2857";99;2550;168;1;2017;2;15
"2858";99;567;155;0;2017;1;15
"2859";99;2550;190;0;2017;1;15
"2860";99;2551;80;0;2017;1;15
"2861";99;2552;4;0;2017;1;15
"2862";99;8;6;0;2013;2;15
"2863";99;5;15;0;2013;1;15
"2864";99;1;171;1;2013;2;15
"2865";99;2;147;0;2013;2;15
"2866";99;561;36;0;2017;1;15
"2867";99;9;2;0;2013;2;15
"2868";99;147;47;0;2017;1;15
"2869";99;535;9;0;2017;1;15
"2870";99;8;8;0;2017;1;15
"2871";99;9;11;0;2017;1;15
"2872";100;7;57;0;2013;1;9
"2873";100;5;93;0;2013;1;9
"2874";100;6;47;0;2013;1;9
"2875";100;3;453;0;2013;1;9
"2876";100;4;529;0;2013;1;9
"2877";100;8;69;0;2013;1;9
"2878";100;9;70;0;2013;1;9
"2879";100;3;265;0;2017;1;9
"2880";100;8;71;0;2017;1;9
"2881";100;1;3471;1;2013;2;9
"2882";100;1;3389;0;2013;1;9
"2883";100;2;2673;0;2013;1;9
"2884";100;9;27;0;2013;2;9
"2885";100;9;21;0;2017;2;9
"2886";100;567;2242;0;2017;2;9
"2887";100;2550;5524;1;2017;2;9
"2888";100;10;44;0;2013;1;9
"2889";100;11;13;0;2013;1;9
"2890";100;9;70;0;2017;1;9
"2891";100;147;612;0;2017;1;9
"2892";100;8;59;0;2013;2;9
"2893";100;8;41;0;2017;2;9
"2894";100;567;1234;0;2017;1;9
"2895";100;2;3163;0;2013;2;9
"2896";100;2550;3633;0;2017;1;9
"2897";100;535;23;0;2017;1;9
"2898";100;561;377;0;2017;1;9
"2899";100;2551;549;0;2017;1;9
"2900";100;2552;20;0;2017;1;9
"2901";101;2;3618;0;2013;2;6
"2902";101;9;45;0;2013;2;6
"2903";101;10;82;0;2013;1;6
"2904";101;8;144;0;2013;2;6
"2905";101;561;680;0;2017;1;6
"2906";101;1;7902;1;2013;2;6
"2907";101;1;7253;0;2013;1;6
"2908";101;11;27;0;2013;1;6
"2909";101;8;118;0;2013;1;6
"2910";101;9;108;0;2013;1;6
"2911";101;3;891;0;2017;1;6
"2912";101;8;162;0;2017;1;6
"2913";101;9;81;0;2017;1;6
"2914";101;147;712;0;2017;1;6
"2915";101;535;31;0;2017;1;6
"2916";101;9;40;0;2017;2;6
"2917";101;567;3136;0;2017;1;6
"2918";101;2550;4467;0;2017;1;6
"2919";101;2551;2560;0;2017;1;6
"2920";101;2552;57;0;2017;1;6
"2921";101;5;298;0;2013;1;6
"2922";101;2;2704;0;2013;1;6
"2923";101;3;1306;0;2013;1;6
"2924";101;4;1199;0;2013;1;6
"2925";101;6;168;0;2013;1;6
"2926";101;7;107;0;2013;1;6
"2927";101;8;91;0;2017;2;6
"2928";101;567;6385;0;2017;2;6
"2929";101;2550;7045;1;2017;2;6
"2930";102;3;18;0;2017;1;11
"2931";102;1;333;1;2013;2;11
"2932";102;8;1;0;2017;2;11
"2933";102;1;305;0;2013;1;11
"2934";102;2;146;0;2013;1;11
"2935";102;3;30;0;2013;1;11
"2936";102;4;41;0;2013;1;11
"2937";102;5;6;0;2013;1;11
"2938";102;6;2;0;2013;1;11
"2939";102;7;5;0;2013;1;11
"2940";102;8;7;0;2013;1;11
"2941";102;9;10;0;2013;1;11
"2942";102;10;2;0;2013;1;11
"2943";102;11;3;0;2013;1;11
"2944";102;2;177;0;2013;2;11
"2945";102;8;1;0;2013;2;11
"2946";102;9;3;0;2013;2;11
"2947";102;9;0;0;2017;2;11
"2948";102;567;255;0;2017;2;11
"2949";102;8;3;0;2017;1;11
"2950";102;9;5;0;2017;1;11
"2951";102;147;37;0;2017;1;11
"2952";102;535;2;0;2017;1;11
"2953";102;561;35;0;2017;1;11
"2954";102;567;131;0;2017;1;11
"2955";102;2550;262;0;2017;1;11
"2956";102;2551;81;0;2017;1;11
"2957";102;2552;2;0;2017;1;11
"2958";102;2550;362;1;2017;2;11
"2959";103;3;637;0;2013;1;5
"2960";103;4;651;0;2013;1;5
"2961";103;5;148;0;2013;1;5
"2962";103;2;1745;0;2013;1;5
"2963";103;7;83;0;2013;1;5
"2964";103;8;116;0;2013;1;5
"2965";103;9;101;0;2013;1;5
"2966";103;10;42;0;2013;1;5
"2967";103;11;8;0;2013;1;5
"2968";103;2552;39;0;2017;1;5
"2969";103;1;4158;1;2013;2;5
"2970";103;1;3650;0;2013;1;5
"2971";103;3;491;0;2017;1;5
"2972";103;8;91;0;2017;1;5
"2973";103;9;20;0;2017;2;5
"2974";103;2;2229;0;2013;2;5
"2975";103;6;84;0;2013;1;5
"2976";103;8;51;0;2017;2;5
"2977";103;147;333;0;2017;1;5
"2978";103;567;3004;0;2017;2;5
"2979";103;2550;4297;1;2017;2;5
"2980";103;2551;1251;0;2017;1;5
"2981";103;2550;2748;0;2017;1;5
"2982";103;8;78;0;2013;2;5
"2983";103;9;32;0;2013;2;5
"2984";103;9;67;0;2017;1;5
"2985";103;535;14;0;2017;1;5
"2986";103;567;1262;0;2017;1;5
"2987";103;561;389;0;2017;1;5
"2988";104;2;1074;0;2013;1;10
"2989";104;567;1395;0;2017;2;10
"2990";104;1;1959;0;2013;1;10
"2991";104;535;18;0;2017;1;10
"2992";104;2550;1999;1;2017;2;10
"2993";104;147;180;0;2017;1;10
"2994";104;8;38;0;2013;2;10
"2995";104;561;224;0;2017;1;10
"2996";104;9;92;0;2017;1;10
"2997";104;8;43;0;2017;1;10
"2998";104;3;213;0;2013;1;10
"2999";104;9;16;0;2013;2;10
"3000";104;3;130;0;2017;1;10
"3001";104;567;714;0;2017;1;10
"3002";104;2550;1521;0;2017;1;10
"3003";104;4;252;0;2013;1;10
"3004";104;5;69;0;2013;1;10
"3005";104;1;1928;1;2013;2;10
"3006";104;2;1102;0;2013;2;10
"3007";104;8;25;0;2017;2;10
"3008";104;9;19;0;2017;2;10
"3009";104;2552;12;0;2017;1;10
"3010";104;6;31;0;2013;1;10
"3011";104;7;47;0;2013;1;10
"3012";104;2551;545;0;2017;1;10
"3013";104;9;88;0;2013;1;10
"3014";104;10;22;0;2013;1;10
"3015";104;11;11;0;2013;1;10
"3016";104;8;62;0;2013;1;10
"3017";105;535;23;0;2017;1;7
"3018";105;7;43;0;2013;1;7
"3019";105;8;51;0;2013;2;7
"3020";105;9;16;0;2013;2;7
"3021";105;147;247;0;2017;1;7
"3022";105;561;482;0;2017;1;7
"3023";105;2;1192;0;2013;2;7
"3024";105;8;23;0;2017;2;7
"3025";105;9;12;0;2017;2;7
"3026";105;1;3717;1;2013;2;7
"3027";105;2550;2594;1;2017;2;7
"3028";105;2551;497;0;2017;1;7
"3029";105;2552;22;0;2017;1;7
"3030";105;567;2696;0;2017;2;7
"3031";105;3;198;0;2017;1;7
"3032";105;8;48;0;2017;1;7
"3033";105;9;63;0;2017;1;7
"3034";105;1;3465;0;2013;1;7
"3035";105;2;974;0;2013;1;7
"3036";105;3;272;0;2013;1;7
"3037";105;4;343;0;2013;1;7
"3038";105;5;53;0;2013;1;7
"3039";105;567;1386;0;2017;1;7
"3040";105;2550;1766;0;2017;1;7
"3041";105;8;88;0;2013;1;7
"3042";105;9;64;0;2013;1;7
"3043";105;10;13;0;2013;1;7
"3044";105;11;25;0;2013;1;7
"3045";105;6;34;0;2013;1;7
"3046";106;1;19762;0;2013;1;8
"3047";106;2;6292;0;2013;1;8
"3048";106;3;4155;0;2013;1;8
"3049";106;5;1116;0;2013;1;8
"3050";106;6;529;0;2013;1;8
"3051";106;7;586;0;2013;1;8
"3052";106;4;7182;0;2013;1;8
"3053";106;1;22625;1;2013;2;8
"3054";106;8;366;0;2017;2;8
"3055";106;9;110;0;2017;2;8
"3056";106;567;19243;0;2017;2;8
"3057";106;2550;20516;1;2017;2;8
"3058";106;8;381;0;2017;1;8
"3059";106;9;159;0;2017;1;8
"3060";106;147;4416;0;2017;1;8
"3061";106;535;461;0;2017;1;8
"3062";106;561;1964;0;2017;1;8
"3063";106;567;8344;0;2017;1;8
"3064";106;2550;10822;0;2017;1;8
"3065";106;8;396;0;2013;1;8
"3066";106;9;207;0;2013;1;8
"3067";106;10;312;0;2013;1;8
"3068";106;11;65;0;2013;1;8
"3069";106;8;474;0;2013;2;8
"3070";106;3;2515;0;2017;1;8
"3071";106;2552;193;0;2017;1;8
"3072";106;2;9795;0;2013;2;8
"3073";106;2551;8804;0;2017;1;8
"3074";106;9;159;0;2013;2;8
"3075";107;6;103;0;2013;1;8
"3076";107;10;61;0;2013;1;8
"3077";107;7;137;0;2013;1;8
"3078";107;8;153;0;2013;1;8
"3079";107;5;177;0;2013;1;8
"3080";107;3;666;0;2017;1;8
"3081";107;11;22;0;2013;1;8
"3082";107;1;5613;0;2013;1;8
"3083";107;9;121;0;2013;1;8
"3084";107;3;849;0;2013;1;8
"3085";107;4;993;0;2013;1;8
"3086";107;8;98;0;2017;2;8
"3087";107;9;37;0;2017;2;8
"3088";107;567;4241;0;2017;2;8
"3089";107;2550;5139;1;2017;2;8
"3090";107;2;2379;0;2013;2;8
"3091";107;8;133;0;2017;1;8
"3092";107;2;1663;0;2013;1;8
"3093";107;1;6086;1;2013;2;8
"3094";107;2552;52;0;2017;1;8
"3095";107;8;116;0;2013;2;8
"3096";107;9;46;0;2013;2;8
"3097";107;2551;1532;0;2017;1;8
"3098";107;147;960;0;2017;1;8
"3099";107;535;351;0;2017;1;8
"3100";107;561;551;0;2017;1;8
"3101";107;9;127;0;2017;1;8
"3102";107;2550;2913;0;2017;1;8
"3103";107;567;1801;0;2017;1;8
"3104";108;9;2;0;2017;2;1
"3105";108;1;803;0;2013;1;1
"3106";108;8;12;0;2017;2;1
"3107";108;8;22;0;2013;2;1
"3108";108;9;10;0;2013;2;1
"3109";108;2;360;0;2013;1;1
"3110";108;3;184;0;2013;1;1
"3111";108;535;5;0;2017;1;1
"3112";108;4;255;0;2013;1;1
"3113";108;9;12;0;2017;1;1
"3114";108;147;73;0;2017;1;1
"3115";108;8;20;0;2013;1;1
"3116";108;9;16;0;2013;1;1
"3117";108;10;3;0;2013;1;1
"3118";108;11;2;0;2013;1;1
"3119";108;567;554;0;2017;2;1
"3120";108;2550;934;1;2017;2;1
"3121";108;561;48;0;2017;1;1
"3122";108;567;404;0;2017;1;1
"3123";108;2550;701;0;2017;1;1
"3124";108;2551;190;0;2017;1;1
"3125";108;2552;7;0;2017;1;1
"3126";108;6;3;0;2013;1;1
"3127";108;7;26;0;2013;1;1
"3128";108;1;732;1;2013;2;1
"3129";108;2;458;0;2013;2;1
"3130";108;3;111;0;2017;1;1
"3131";108;8;20;0;2017;1;1
"3132";108;5;25;0;2013;1;1
"3133";109;1;2257;0;2013;1;3
"3134";109;2;548;0;2013;1;3
"3135";109;9;6;0;2017;2;3
"3136";109;567;1986;0;2017;2;3
"3137";109;2550;1709;1;2017;2;3
"3138";109;2552;14;0;2017;1;3
"3139";109;3;143;0;2017;1;3
"3140";109;8;29;0;2017;1;3
"3141";109;9;37;0;2017;1;3
"3142";109;147;151;0;2017;1;3
"3143";109;535;16;0;2017;1;3
"3144";109;561;153;0;2017;1;3
"3145";109;1;2436;1;2013;2;3
"3146";109;2;750;0;2013;2;3
"3147";109;8;43;0;2013;2;3
"3148";109;9;23;0;2013;2;3
"3149";109;8;23;0;2017;2;3
"3150";109;5;63;0;2013;1;3
"3151";109;6;30;0;2013;1;3
"3152";109;7;41;0;2013;1;3
"3153";109;8;36;0;2013;1;3
"3154";109;9;31;0;2013;1;3
"3155";109;10;15;0;2013;1;3
"3156";109;11;6;0;2013;1;3
"3157";109;2551;608;0;2017;1;3
"3158";109;4;434;0;2013;1;3
"3159";109;567;1196;0;2017;1;3
"3160";109;2550;1254;0;2017;1;3
"3161";109;3;314;0;2013;1;3
"3162";110;561;1976;0;2017;1;13
"3163";110;9;280;0;2013;1;13
"3164";110;10;163;0;2013;1;13
"3165";110;11;78;0;2013;1;13
"3166";110;567;8571;0;2017;1;13
"3167";110;9;131;0;2017;2;13
"3168";110;567;17697;0;2017;2;13
"3169";110;2550;18644;1;2017;2;13
"3170";110;9;174;0;2013;2;13
"3171";110;2;7258;0;2013;1;13
"3172";110;2550;11956;0;2017;1;13
"3173";110;2551;7481;0;2017;1;13
"3174";110;1;14764;0;2013;1;13
"3175";110;8;434;0;2013;1;13
"3176";110;3;2580;0;2017;1;13
"3177";110;8;432;0;2017;1;13
"3178";110;9;198;0;2017;1;13
"3179";110;8;379;0;2017;2;13
"3180";110;535;102;0;2017;1;13
"3181";110;3;4942;0;2013;1;13
"3182";110;4;2768;0;2013;1;13
"3183";110;147;2136;0;2017;1;13
"3184";110;6;685;0;2013;1;13
"3185";110;7;510;0;2013;1;13
"3186";110;1;17729;1;2013;2;13
"3187";110;5;928;0;2013;1;13
"3188";110;8;510;0;2013;2;13
"3189";110;2552;223;0;2017;1;13
"3190";110;2;9844;0;2013;2;13
"3191";111;4;854;0;2013;1;4
"3192";111;2;2002;0;2013;1;4
"3193";111;3;983;0;2013;1;4
"3194";111;1;8633;1;2013;2;4
"3195";111;2;2362;0;2013;2;4
"3196";111;5;283;0;2013;1;4
"3197";111;1;8138;0;2013;1;4
"3198";111;8;59;0;2017;2;4
"3199";111;7;118;0;2013;1;4
"3200";111;8;84;0;2013;1;4
"3201";111;6;100;0;2013;1;4
"3202";111;10;51;0;2013;1;4
"3203";111;11;26;0;2013;1;4
"3204";111;9;81;0;2017;1;4
"3205";111;147;453;0;2017;1;4
"3206";111;535;56;0;2017;1;4
"3207";111;561;725;0;2017;1;4
"3208";111;567;4528;0;2017;1;4
"3209";111;8;86;0;2013;2;4
"3210";111;9;60;0;2013;2;4
"3211";111;2552;77;0;2017;1;4
"3212";111;9;31;0;2017;2;4
"3213";111;567;7071;0;2017;2;4
"3214";111;9;97;0;2013;1;4
"3215";111;3;597;0;2017;1;4
"3216";111;8;90;0;2017;1;4
"3217";111;2550;3628;0;2017;1;4
"3218";111;2551;1863;0;2017;1;4
"3219";111;2550;5029;1;2017;2;4
"3220";112;1;14869;0;2013;1;13
"3221";112;5;1354;0;2013;1;13
"3222";112;2;9297;0;2013;1;13
"3223";112;3;5044;0;2013;1;13
"3224";112;4;2827;0;2013;1;13
"3225";112;3;1963;0;2017;1;13
"3226";112;8;290;0;2017;1;13
"3227";112;9;122;0;2017;1;13
"3228";112;1;17585;1;2013;2;13
"3229";112;535;104;0;2017;1;13
"3230";112;561;1521;0;2017;1;13
"3231";112;567;8727;0;2017;1;13
"3232";112;2550;11929;0;2017;1;13
"3233";112;2551;7298;0;2017;1;13
"3234";112;2552;225;0;2017;1;13
"3235";112;2;11768;0;2013;2;13
"3236";112;6;891;0;2013;1;13
"3237";112;7;491;0;2013;1;13
"3238";112;8;273;0;2013;1;13
"3239";112;9;83;0;2017;2;13
"3240";112;8;479;0;2013;2;13
"3241";112;147;1771;0;2017;1;13
"3242";112;11;35;0;2013;1;13
"3243";112;567;17330;0;2017;2;13
"3244";112;2550;17653;1;2017;2;13
"3245";112;9;167;0;2013;2;13
"3246";112;9;144;0;2013;1;13
"3247";112;10;166;0;2013;1;13
"3248";112;8;290;0;2017;2;13
"3249";113;3;3859;0;2017;1;1
"3250";113;5;2574;0;2013;1;1
"3251";113;4;12179;0;2013;1;1
"3252";113;147;6037;0;2017;1;1
"3253";113;8;458;0;2017;1;1
"3254";113;9;212;0;2017;1;1
"3255";113;1;24943;1;2013;2;1
"3256";113;6;1136;0;2013;1;1
"3257";113;8;727;0;2013;2;1
"3258";113;9;268;0;2013;2;1
"3259";113;3;8135;0;2013;1;1
